date,region,confirmed,active,cured,deaths
2021-07-09,Andaman and Nicobar Islands,7492,13,7351,128
2021-07-10,Andaman and Nicobar Islands,7492,12,7352,128
2021-07-11,Andaman and Nicobar Islands,7492,11,7352,129
2021-07-12,Andaman and Nicobar Islands,7492,11,7352,129
2021-07-13,Andaman and Nicobar Islands,7493,9,7355,129
2021-07-14,Andaman and Nicobar Islands,7496,9,7358,129
2021-07-15,Andaman and Nicobar Islands,7499,11,7359,129
2021-07-16,Andaman and Nicobar Islands,7501,13,7359,129
2021-07-17,Andaman and Nicobar Islands,7505,16,7360,129
2021-07-18,Andaman and Nicobar Islands,7506,16,7361,129
2021-07-19,Andaman and Nicobar Islands,7510,16,7365,129
2021-07-21,Andaman and Nicobar Islands,7518,19,7370,129
2021-07-22,Andaman and Nicobar Islands,7521,18,7374,129
2021-07-26,Andaman and Nicobar Islands,7529,15,7385,129
2021-07-27,Andaman and Nicobar Islands,7530,14,7387,129
2021-07-28,Andaman and Nicobar Islands,7530,12,7389,129
2021-07-29,Andaman and Nicobar Islands,7531,7,7395,129
2021-07-30,Andaman and Nicobar Islands,7534,10,7395,129
2021-07-31,Andaman and Nicobar Islands,7535,8,7398,129
2021-08-01,Andaman and Nicobar Islands,7537,8,7400,129
2021-08-02,Andaman and Nicobar Islands,7539,7,7403,129
2021-08-03,Andaman and Nicobar Islands,7539,6,7404,129
2021-08-04,Andaman and Nicobar Islands,7540,6,7405,129
2021-08-05,Andaman and Nicobar Islands,7541,4,7408,129
2021-08-06,Andaman and Nicobar Islands,7541,4,7408,129
2021-08-07,Andaman and Nicobar Islands,7541,4,7408,129
2021-08-08,Andaman and Nicobar Islands,7544,6,7409,129
2021-08-09,Andaman and Nicobar Islands,7546,7,7410,129
2021-08-10,Andaman and Nicobar Islands,7546,5,7412,129
2021-08-11,Andaman and Nicobar Islands,7548,7,7412,129
2021-08-12,Andaman and Nicobar Islands,7548,6,7413,129
2021-08-13,Andaman and Nicobar Islands,7548,6,7413,129
2021-08-14,Andaman and Nicobar Islands,7548,4,7415,129
2021-08-15,Andaman and Nicobar Islands,7548,2,7417,129
2021-08-16,Andaman and Nicobar Islands,7548,0,7419,129
2021-08-17,Andaman and Nicobar Islands,7549,1,7419,129
2021-08-18,Andaman and Nicobar Islands,7549,1,7419,129
2021-08-19,Andaman and Nicobar Islands,7550,2,7419,129
2021-08-20,Andaman and Nicobar Islands,7553,5,7419,129
2021-08-21,Andaman and Nicobar Islands,7556,8,7419,129
2021-08-22,Andaman and Nicobar Islands,7557,9,7419,129
2021-08-23,Andaman and Nicobar Islands,7557,8,7420,129
2021-08-24,Andaman and Nicobar Islands,7559,10,7420,129
2021-08-25,Andaman and Nicobar Islands,7560,10,7421,129
2021-08-26,Andaman and Nicobar Islands,7560,7,7424,129
2021-08-27,Andaman and Nicobar Islands,7560,4,7427,129
2021-08-28,Andaman and Nicobar Islands,7560,3,7428,129
2021-08-29,Andaman and Nicobar Islands,7560,3,7428,129
2021-08-30,Andaman and Nicobar Islands,7564,5,7430,129
2021-08-31,Andaman and Nicobar Islands,7565,5,7431,129
2021-09-01,Andaman and Nicobar Islands,7566,6,7431,129
2021-09-02,Andaman and Nicobar Islands,7566,6,7431,129
2021-09-03,Andaman and Nicobar Islands,7567,7,7431,129
2021-09-04,Andaman and Nicobar Islands,7570,9,7432,129
2021-09-05,Andaman and Nicobar Islands,7572,7,7436,129
2021-09-06,Andaman and Nicobar Islands,7572,6,7437,129
2021-09-07,Andaman and Nicobar Islands,7576,9,7438,129
2021-09-08,Andaman and Nicobar Islands,7573,7,7437,129
2021-09-09,Andaman and Nicobar Islands,7576,9,7438,129
2021-09-10,Andaman and Nicobar Islands,7579,7,7443,129
2021-09-11,Andaman and Nicobar Islands,7580,8,7443,129
2021-09-12,Andaman and Nicobar Islands,7580,8,7443,129
2021-09-13,Andaman and Nicobar Islands,7582,9,7444,129
2021-09-14,Andaman and Nicobar Islands,7584,8,7447,129
2021-09-15,Andaman and Nicobar Islands,7592,15,7448,129
2021-09-16,Andaman and Nicobar Islands,7592,13,7450,129
2021-09-18,Andaman and Nicobar Islands,7596,14,7453,129
2021-09-19,Andaman and Nicobar Islands,7598,14,7455,129
2021-09-20,Andaman and Nicobar Islands,7600,13,7458,129
2021-09-21,Andaman and Nicobar Islands,7600,13,7458,129
2021-09-22,Andaman and Nicobar Islands,7607,17,7461,129
2021-09-23,Andaman and Nicobar Islands,7615,20,7466,129
2021-09-24,Andaman and Nicobar Islands,7616,17,7470,129
2021-09-25,Andaman and Nicobar Islands,7617,16,7472,129
2021-09-26,Andaman and Nicobar Islands,7618,16,7473,129
2021-09-27,Andaman and Nicobar Islands,7618,13,7476,129
2021-09-28,Andaman and Nicobar Islands,7619,11,7479,129
2021-09-29,Andaman and Nicobar Islands,7620,11,7480,129
2021-09-30,Andaman and Nicobar Islands,7620,9,7482,129
2021-10-01,Andaman and Nicobar Islands,7621,9,7483,129
2021-10-02,Andaman and Nicobar Islands,7621,8,7484,129
2021-10-03,Andaman and Nicobar Islands,7622,9,7484,129
2021-10-04,Andaman and Nicobar Islands,7623,9,7485,129
2021-10-05,Andaman and Nicobar Islands,7624,10,7485,129
2021-10-06,Andaman and Nicobar Islands,7626,9,7488,129
2021-10-07,Andaman and Nicobar Islands,7627,10,7488,129
2021-10-08,Andaman and Nicobar Islands,7629,11,7489,129
2021-10-09,Andaman and Nicobar Islands,7629,10,7490,129
2021-10-10,Andaman and Nicobar Islands,7632,11,7492,129
2021-10-11,Andaman and Nicobar Islands,7633,10,7494,129
2021-10-12,Andaman and Nicobar Islands,7634,10,7495,129
2021-10-13,Andaman and Nicobar Islands,7635,8,7498,129
2021-10-14,Andaman and Nicobar Islands,7637,9,7499,129
2021-10-15,Andaman and Nicobar Islands,7640,10,7501,129
2021-10-16,Andaman and Nicobar Islands,7641,9,7503,129
2021-10-17,Andaman and Nicobar Islands,7641,9,7503,129
2021-10-18,Andaman and Nicobar Islands,7641,9,7503,129
2021-10-19,Andaman and Nicobar Islands,7642,7,7506,129
2021-10-20,Andaman and Nicobar Islands,7646,8,7509,129
2021-10-21,Andaman and Nicobar Islands,7646,7,7510,129
2021-10-22,Andaman and Nicobar Islands,7646,7,7510,129
2021-10-23,Andaman and Nicobar Islands,7646,6,7511,129
2021-10-24,Andaman and Nicobar Islands,7648,8,7511,129
2021-10-25,Andaman and Nicobar Islands,7648,6,7513,129
2021-10-26,Andaman and Nicobar Islands,7648,5,7514,129
2021-10-27,Andaman and Nicobar Islands,7648,4,7515,129
2021-10-28,Andaman and Nicobar Islands,7650,5,7516,129
2021-10-29,Andaman and Nicobar Islands,7651,6,7516,129
2021-10-30,Andaman and Nicobar Islands,7651,5,7517,129
2021-10-31,Andaman and Nicobar Islands,7651,4,7518,129
2021-11-01,Andaman and Nicobar Islands,7651,4,7518,129
2021-11-02,Andaman and Nicobar Islands,7654,7,7518,129
2021-11-04,Andaman and Nicobar Islands,7658,9,7520,129
2021-11-05,Andaman and Nicobar Islands,7659,10,7520,129
2021-11-06,Andaman and Nicobar Islands,7659,10,7520,129
2021-11-07,Andaman and Nicobar Islands,7660,11,7520,129
2021-11-08,Andaman and Nicobar Islands,7664,12,7523,129
2021-11-09,Andaman and Nicobar Islands,7665,10,7526,129
2021-11-10,Andaman and Nicobar Islands,7665,9,7527,129
2021-11-11,Andaman and Nicobar Islands,7665,9,7527,129
2021-11-12,Andaman and Nicobar Islands,7668,11,7528,129
2021-11-14,Andaman and Nicobar Islands,7670,7,7534,129
2021-11-15,Andaman and Nicobar Islands,7674,11,7534,129
2021-11-16,Andaman and Nicobar Islands,7674,11,7534,129
2021-11-17,Andaman and Nicobar Islands,7674,9,7536,129
2021-11-18,Andaman and Nicobar Islands,7674,6,7539,129
2021-11-19,Andaman and Nicobar Islands,7541,-129,7541,129
2021-11-20,Andaman and Nicobar Islands,7676,6,7541,129
2021-11-22,Andaman and Nicobar Islands,7676,2,7545,129
2021-11-23,Andaman and Nicobar Islands,7676,2,7545,129
2021-11-24,Andaman and Nicobar Islands,7676,2,7545,129
2021-11-25,Andaman and Nicobar Islands,7676,2,7545,129
2021-11-26,Andaman and Nicobar Islands,7677,3,7545,129
2021-11-27,Andaman and Nicobar Islands,7678,3,7546,129
2021-11-28,Andaman and Nicobar Islands,7680,5,7546,129
2021-11-29,Andaman and Nicobar Islands,7681,6,7546,129
2021-11-30,Andaman and Nicobar Islands,7683,8,7546,129
2021-12-02,Andaman and Nicobar Islands,7683,5,7549,129
2021-12-05,Andaman and Nicobar Islands,7688,6,7553,129
2021-12-06,Andaman and Nicobar Islands,7688,4,7555,129
2021-12-07,Andaman and Nicobar Islands,7690,3,7558,129
2021-12-08,Andaman and Nicobar Islands,7690,3,7558,129
2021-12-09,Andaman and Nicobar Islands,7691,3,7559,129
2021-12-12,Andaman and Nicobar Islands,7697,7,7561,129
2021-12-13,Andaman and Nicobar Islands,7698,8,7561,129
2021-12-14,Andaman and Nicobar Islands,7698,7,7562,129
2021-12-15,Andaman and Nicobar Islands,7698,5,7564,129
2021-12-16,Andaman and Nicobar Islands,7698,3,7566,129
2021-12-17,Andaman and Nicobar Islands,7700,3,7568,129
2021-12-18,Andaman and Nicobar Islands,7700,2,7569,129
2021-12-19,Andaman and Nicobar Islands,7701,2,7570,129
2021-12-20,Andaman and Nicobar Islands,7702,3,7570,129
2021-12-21,Andaman and Nicobar Islands,7702,3,7570,129
2021-12-22,Andaman and Nicobar Islands,7704,3,7572,129
2021-12-23,Andaman and Nicobar Islands,7704,3,7572,129
2021-12-24,Andaman and Nicobar Islands,7708,6,7573,129
2021-12-25,Andaman and Nicobar Islands,7711,8,7574,129
2021-12-26,Andaman and Nicobar Islands,7712,9,7574,129
2021-12-27,Andaman and Nicobar Islands,7714,9,7576,129
2021-12-28,Andaman and Nicobar Islands,7716,8,7579,129
2021-12-29,Andaman and Nicobar Islands,7716,8,7579,129
2021-12-30,Andaman and Nicobar Islands,7717,6,7582,129
2021-12-31,Andaman and Nicobar Islands,7720,9,7582,129
2022-01-01,Andaman and Nicobar Islands,7728,14,7585,129
2022-01-02,Andaman and Nicobar Islands,7733,17,7587,129
2022-01-03,Andaman and Nicobar Islands,7743,24,7590,129
2022-01-04,Andaman and Nicobar Islands,7763,41,7593,129
2022-01-05,Andaman and Nicobar Islands,7799,74,7596,129
2022-01-06,Andaman and Nicobar Islands,7824,91,7604,129
2022-01-07,Andaman and Nicobar Islands,7848,105,7614,129
2022-01-08,Andaman and Nicobar Islands,7889,132,7628,129
2022-01-09,Andaman and Nicobar Islands,7975,187,7659,129
2022-01-10,Andaman and Nicobar Islands,8150,322,7699,129
2022-01-11,Andaman and Nicobar Islands,8246,393,7724,129
2022-01-12,Andaman and Nicobar Islands,8289,412,7748,129
2022-01-13,Andaman and Nicobar Islands,8397,479,7789,129
2022-01-14,Andaman and Nicobar Islands,8465,461,7875,129
2022-01-15,Andaman and Nicobar Islands,8538,471,7938,129
2022-01-16,Andaman and Nicobar Islands,8581,463,7989,129
2022-01-17,Andaman and Nicobar Islands,8646,466,8051,129
2022-01-18,Andaman and Nicobar Islands,8695,449,8117,129
2022-01-19,Andaman and Nicobar Islands,8779,460,8190,129
2022-01-20,Andaman and Nicobar Islands,8938,443,8366,129
2022-01-21,Andaman and Nicobar Islands,9033,465,8439,129
2022-01-22,Andaman and Nicobar Islands,9164,516,8519,129
2022-01-23,Andaman and Nicobar Islands,9277,564,8584,129
2022-01-24,Andaman and Nicobar Islands,9366,603,8634,129
2022-01-25,Andaman and Nicobar Islands,9452,598,8725,129
2022-01-26,Andaman and Nicobar Islands,9522,574,8819,129
2022-01-27,Andaman and Nicobar Islands,9605,545,8931,129
2022-01-28,Andaman and Nicobar Islands,9624,504,8991,129
2022-01-29,Andaman and Nicobar Islands,9690,475,9086,129
2022-01-30,Andaman and Nicobar Islands,9743,449,9165,129
2022-01-31,Andaman and Nicobar Islands,9777,402,9246,129
2022-02-01,Andaman and Nicobar Islands,9794,365,9300,129
2022-02-03,Andaman and Nicobar Islands,9844,290,9425,129
2022-02-04,Andaman and Nicobar Islands,9867,248,9490,129
2022-02-05,Andaman and Nicobar Islands,9883,211,9543,129
2022-02-06,Andaman and Nicobar Islands,9896,214,9553,129
2022-02-07,Andaman and Nicobar Islands,9915,199,9587,129
2022-02-08,Andaman and Nicobar Islands,9925,192,9604,129
2022-02-09,Andaman and Nicobar Islands,9943,178,9636,129
2022-02-10,Andaman and Nicobar Islands,9951,168,9654,129
2022-02-11,Andaman and Nicobar Islands,9958,152,9677,129
2022-02-12,Andaman and Nicobar Islands,9961,139,9693,129
2022-02-13,Andaman and Nicobar Islands,9974,139,9706,129
2022-02-14,Andaman and Nicobar Islands,9981,127,9725,129
2022-02-15,Andaman and Nicobar Islands,9981,117,9735,129
2022-02-16,Andaman and Nicobar Islands,9985,103,9753,129
2022-02-17,Andaman and Nicobar Islands,9986,96,9761,129
2022-02-18,Andaman and Nicobar Islands,9994,83,9782,129
2022-02-19,Andaman and Nicobar Islands,10000,61,9810,129
2022-02-20,Andaman and Nicobar Islands,10001,39,9833,129
2022-02-21,Andaman and Nicobar Islands,10005,30,9846,129
2022-02-22,Andaman and Nicobar Islands,10008,29,9850,129
2022-02-23,Andaman and Nicobar Islands,10012,29,9854,129
2022-02-24,Andaman and Nicobar Islands,10015,24,9862,129
2022-02-25,Andaman and Nicobar Islands,10015,18,9868,129
2022-02-26,Andaman and Nicobar Islands,10016,15,9872,129
2022-02-27,Andaman and Nicobar Islands,10016,12,9875,129
2022-02-28,Andaman and Nicobar Islands,10017,10,9878,129
2022-03-01,Andaman and Nicobar Islands,10017,9,9879,129
2022-03-02,Andaman and Nicobar Islands,10019,8,9882,129
2022-03-03,Andaman and Nicobar Islands,10019,6,9884,129
2022-03-04,Andaman and Nicobar Islands,10020,5,9886,129
2022-03-05,Andaman and Nicobar Islands,10020,4,9887,129
2022-03-06,Andaman and Nicobar Islands,10024,7,9888,129
2022-03-07,Andaman and Nicobar Islands,10024,7,9888,129
2022-03-08,Andaman and Nicobar Islands,10024,5,9890,129
2022-03-09,Andaman and Nicobar Islands,10025,6,9890,129
2022-03-10,Andaman and Nicobar Islands,10025,5,9891,129
2022-03-11,Andaman and Nicobar Islands,10025,5,9891,129
2022-03-12,Andaman and Nicobar Islands,10025,3,9893,129
2022-03-13,Andaman and Nicobar Islands,10025,2,9894,129
2022-03-14,Andaman and Nicobar Islands,10025,1,9895,129
2022-03-15,Andaman and Nicobar Islands,10027,2,9896,129
2022-03-16,Andaman and Nicobar Islands,10028,3,9896,129
2022-03-17,Andaman and Nicobar Islands,10029,4,9896,129
2022-03-18,Andaman and Nicobar Islands,10029,4,9896,129
2022-03-19,Andaman and Nicobar Islands,10029,4,9896,129
2022-03-20,Andaman and Nicobar Islands,10029,4,9896,129
2022-03-21,Andaman and Nicobar Islands,10029,2,9898,129
2022-03-22,Andaman and Nicobar Islands,10029,1,9899,129
2022-03-23,Andaman and Nicobar Islands,10031,2,9900,129
2022-03-24,Andaman and Nicobar Islands,10031,1,9901,129
2022-03-25,Andaman and Nicobar Islands,10032,2,9901,129
2022-03-26,Andaman and Nicobar Islands,10032,2,9901,129
2022-03-27,Andaman and Nicobar Islands,10032,2,9901,129
2022-03-28,Andaman and Nicobar Islands,10032,2,9901,129
2022-03-29,Andaman and Nicobar Islands,10032,1,9902,129
2022-03-30,Andaman and Nicobar Islands,10033,2,9902,129
2022-03-31,Andaman and Nicobar Islands,10033,1,9903,129
2022-04-01,Andaman and Nicobar Islands,10033,0,9904,129
2022-04-02,Andaman and Nicobar Islands,10033,0,9904,129
2022-04-03,Andaman and Nicobar Islands,10033,0,9904,129
2022-04-04,Andaman and Nicobar Islands,10033,0,9904,129
2022-04-05,Andaman and Nicobar Islands,10033,0,9904,129
2022-04-06,Andaman and Nicobar Islands,10033,0,9904,129
2022-04-07,Andaman and Nicobar Islands,10034,1,9904,129
2022-04-08,Andaman and Nicobar Islands,10034,1,9904,129
2022-04-11,Andaman and Nicobar Islands,10034,1,9904,129
2022-04-12,Andaman and Nicobar Islands,10034,1,9904,129
2022-04-13,Andaman and Nicobar Islands,10034,0,9905,129
2022-04-14,Andaman and Nicobar Islands,10034,0,9905,129
2022-04-15,Andaman and Nicobar Islands,10034,0,9905,129
2022-04-16,Andaman and Nicobar Islands,10034,0,9905,129
2022-04-17,Andaman and Nicobar Islands,10034,0,9905,129
2022-04-18,Andaman and Nicobar Islands,10034,0,9905,129
2022-04-21,Andaman and Nicobar Islands,10034,0,9905,129
2022-04-22,Andaman and Nicobar Islands,10034,0,9905,129
2022-04-23,Andaman and Nicobar Islands,10034,0,9905,129
2022-04-24,Andaman and Nicobar Islands,10035,1,9905,129
2022-04-25,Andaman and Nicobar Islands,10035,1,9905,129
2022-04-26,Andaman and Nicobar Islands,10035,1,9905,129
2022-04-27,Andaman and Nicobar Islands,10035,1,9905,129
2022-04-28,Andaman and Nicobar Islands,10035,1,9905,129
2022-04-29,Andaman and Nicobar Islands,10035,1,9905,129
2022-04-30,Andaman and Nicobar Islands,10035,1,9905,129
2022-05-01,Andaman and Nicobar Islands,10035,0,9906,129
2022-05-02,Andaman and Nicobar Islands,10035,0,9906,129
2022-05-03,Andaman and Nicobar Islands,10035,0,9906,129
2022-05-04,Andaman and Nicobar Islands,10035,0,9906,129
2022-05-05,Andaman and Nicobar Islands,10035,0,9906,129
2022-05-06,Andaman and Nicobar Islands,10035,0,9906,129
2022-05-07,Andaman and Nicobar Islands,10036,1,9906,129
2022-05-08,Andaman and Nicobar Islands,10037,2,9906,129
2022-05-10,Andaman and Nicobar Islands,10039,3,9907,129
2022-05-11,Andaman and Nicobar Islands,10039,3,9907,129
2022-05-12,Andaman and Nicobar Islands,10039,3,9907,129
2022-05-13,Andaman and Nicobar Islands,10039,3,9907,129
2022-05-14,Andaman and Nicobar Islands,10039,3,9907,129
2022-05-16,Andaman and Nicobar Islands,10039,2,9908,129
2022-05-17,Andaman and Nicobar Islands,10039,1,9909,129
2022-05-18,Andaman and Nicobar Islands,10039,0,9910,129
2022-05-19,Andaman and Nicobar Islands,10039,0,9910,129
2022-05-20,Andaman and Nicobar Islands,10039,0,9910,129
2022-05-21,Andaman and Nicobar Islands,10039,0,9910,129
2022-05-22,Andaman and Nicobar Islands,10039,0,9910,129
2022-05-23,Andaman and Nicobar Islands,10039,0,9910,129
2022-05-24,Andaman and Nicobar Islands,10039,0,9910,129
2022-05-25,Andaman and Nicobar Islands,10041,2,9910,129
2022-05-26,Andaman and Nicobar Islands,10041,2,9910,129
2022-05-27,Andaman and Nicobar Islands,10043,4,9910,129
2022-05-28,Andaman and Nicobar Islands,10043,3,9911,129
2022-05-29,Andaman and Nicobar Islands,10044,3,9912,129
2022-05-30,Andaman and Nicobar Islands,10045,4,9912,129
2022-05-31,Andaman and Nicobar Islands,10046,3,9914,129
2022-06-01,Andaman and Nicobar Islands,10046,3,9914,129
2022-06-02,Andaman and Nicobar Islands,10046,2,9915,129
2022-06-03,Andaman and Nicobar Islands,10047,3,9915,129
2022-06-04,Andaman and Nicobar Islands,10047,3,9915,129
2022-06-05,Andaman and Nicobar Islands,10048,3,9916,129
2022-06-06,Andaman and Nicobar Islands,10049,3,9917,129
2022-06-07,Andaman and Nicobar Islands,10051,5,9917,129
2022-06-09,Andaman and Nicobar Islands,10053,6,9918,129
2022-06-10,Andaman and Nicobar Islands,10053,6,9918,129
2022-06-11,Andaman and Nicobar Islands,10053,5,9919,129
2022-06-12,Andaman and Nicobar Islands,10055,6,9920,129
2022-06-13,Andaman and Nicobar Islands,10056,5,9922,129
2022-06-14,Andaman and Nicobar Islands,10057,5,9923,129
2022-06-15,Andaman and Nicobar Islands,10058,5,9924,129
2022-06-16,Andaman and Nicobar Islands,10063,10,9924,129
2022-06-17,Andaman and Nicobar Islands,10064,11,9924,129
2022-06-18,Andaman and Nicobar Islands,10079,24,9926,129
2022-06-19,Andaman and Nicobar Islands,10088,32,9927,129
2022-06-20,Andaman and Nicobar Islands,10091,34,9928,129
2022-06-21,Andaman and Nicobar Islands,10095,33,9933,129
2022-06-22,Andaman and Nicobar Islands,10103,40,9934,129
2022-06-23,Andaman and Nicobar Islands,10108,34,9945,129
2022-06-24,Andaman and Nicobar Islands,10114,35,9950,129
2022-06-25,Andaman and Nicobar Islands,10119,33,9957,129
2022-06-26,Andaman and Nicobar Islands,10126,37,9960,129
2022-06-27,Andaman and Nicobar Islands,10131,37,9965,129
2022-06-28,Andaman and Nicobar Islands,10137,35,9973,129
2022-06-29,Andaman and Nicobar Islands,10149,38,9982,129
2022-06-30,Andaman and Nicobar Islands,10157,42,9986,129
2020-03-12,Andhra Pradesh,1,1,0,0
2020-03-13,Andhra Pradesh,1,1,0,0
2020-03-14,Andhra Pradesh,1,1,0,0
2020-03-15,Andhra Pradesh,1,1,0,0
2020-03-16,Andhra Pradesh,1,1,0,0
2020-03-17,Andhra Pradesh,1,1,0,0
2020-03-18,Andhra Pradesh,1,1,0,0
2020-03-19,Andhra Pradesh,1,1,0,0
2020-03-20,Andhra Pradesh,2,2,0,0
2020-03-21,Andhra Pradesh,3,3,0,0
2020-03-22,Andhra Pradesh,5,5,0,0
2020-03-23,Andhra Pradesh,7,7,0,0
2020-03-24,Andhra Pradesh,7,7,0,0
2020-03-25,Andhra Pradesh,8,8,0,0
2020-03-26,Andhra Pradesh,11,10,1,0
2020-03-27,Andhra Pradesh,12,11,1,0
2020-03-28,Andhra Pradesh,14,13,1,0
2020-03-29,Andhra Pradesh,14,13,1,0
2020-03-30,Andhra Pradesh,19,18,1,0
